,0
b1572,0.8216487657566723
b1575,1.1201195223154845
b1576,-0.0361811103319554
b1577,0.3721311360457672
b1578,-0.1342469998072841
b1579,0.7535586302557563
b1580,-0.0169487119665494
b1581,-0.0592479902213179
b1582,0.8301912126782697
b1583,0.6230139036596366
b1584,0.8092184177589928
b1586,0.0441380480970604
b1587,-1.0696612872507136
b1588,-0.2618238113096551
b1589,-0.2680951506599319
b1590,-1.043498715627342
b1591,-0.9167294910886872
b1593,0.0861667014359927
b1594,-0.0338985350803038
b1597,-0.0486933039865011
b1599,0.0273653753212691
b1600,0.0298311455295465
b1602,-0.7551245904141227
b1603,-0.7191335421671003
b1604,0.5508111673948949
b1605,0.0836634045153611
b1606,-0.0337778700597585
b1607,0.0342719348495719
b1608,0.0346923436962405
b1609,0.1790061239605627
b1611,0.3346118788131362
b1612,-0.3294931940457575
b1613,0.0606261087529382
b1615,0.2058155063019628
b1616,0.8985549607406347
b1617,0.8897443220701257
b1618,0.156115282190071
b1620,-0.9974678699808656
b1621,-0.1160647056966755
b1622,-0.2981500143623387
b1623,0.2701091606558599
b1633,0.2047887388130545
b1634,-9.220461491785182
b1641,0.104612024545393
b1642,0.09179051640708
b1643,0.7453677670931771
b1644,1.0852998278208077
b1645,0.0316606396377838
b1646,0.2429829550856537
b1649,0.1716073334549797
b1650,-0.0583987879110328
b1651,-0.0751218822996027
b1653,0.2453847170205452
b1654,0.0482290448445396
b1655,0.1873226875857759
b1656,-0.1377767916582276
b1658,-0.0142073769729622
b1660,0.4319669595445196
b1661,0.7934728193689502
b1664,0.1654367940483415
b1665,-0.038039124189789
b1666,-0.008072295674572
b1668,0.0137730484931685
b1669,0.2180440309931975
b1670,-0.4025316585088987
b1671,-0.7301823620455865
b1672,0.4226930659110375
b1673,0.1612506578628399
b1674,0.1418185909600428
b1675,0.0921702490378148
b1676,0.4900892417832277
b1677,0.0656489753112926
b1679,-0.2188628230958885
b1680,-0.0866433260799
b1681,-0.0294835272787566
b1682,0.3364093122355036
b1683,0.409003850703358
b1684,0.2395263168565384
b1689,0.0059007976172871
b1690,0.2994841565935616
b1692,0.1686737708956473
b1693,-0.7949944560243916
b1695,0.437537772001126
b1696,0.1353759829521695
b1702,0.0665078685281138
b1703,0.694378839719623
b1704,-0.055754267470524
b1706,0.3444905813949505
b1707,-0.4950161338584578
b1709,0.6966758818798979
b1710,0.3817984816574463
b1712,1.6449246615973203
b1713,-0.9897485010402132
b1714,-0.7379994428983304
b1715,-1.186336031318714
b1716,0.1152443864272322
b1717,-0.0925443365475062
b1718,0.1149392535655544
b1719,0.1039968025441614
b1722,0.6426514733443403
b1723,-0.2568478332080722
b1726,0.0608093371737155
b1727,0.8729316906568535
b1728,0.1383672168993672
b1729,0.3021744304569616
b1731,0.086450837008376
b1732,1.9296355874197963
b1733,0.0109325807103735
b1734,0.0430068610035956
b1735,0.2107293752016004
b1736,0.0432403783070948
b1737,0.913321263289133
b1738,0.468856459739227
b1739,-0.2241791625732224
b1740,0.2790717475472964
b1741,-0.294374005647561
b1742,0.5526235137382152
b1743,0.7626077121783014
b1744,0.3569698692740674
b1745,0.1150968074011871
b1746,0.1345289456260384
b1747,0.0337691703721305
b1748,-0.0248506889226386
b1749,0.2981411040549501
b1758,0.4315189534800623
b1759,0.4704911338413834
b1760,-0.2066165620920607
b1761,-0.0931386222684944
b1762,0.058235404164647
b1778,0.0708437601924876
b1779,0.6736805982731124
b1780,0.2726105926858658
b1781,0.5329675297397747
b1782,0.1811586344771807
b1783,0.7931565760441092
b1784,0.7368133614489172
b1786,0.2872293215766796
b1791,0.2599434699925028
b1796,0.0280480343445303
b1797,0.255718590678716
b1798,0.3945922678879226
b1804,0.1224071507271682
b1805,0.5501053701703009
b1806,0.8026323492818187
b1808,0.4669975443800323
b1810,0.1140840074931071
b1811,-0.0266475338267619
b1812,0.6036091774703857
b1813,0.1755865439355305
b1814,0.534710809521387
b1816,-0.0324469514744219
b1817,0.026218035118616
b1818,0.0029126657132411
b1819,0.0387899204448858
b1820,0.5816014431116442
b1821,0.2306331589769336
b1823,0.3700940229509135
b1824,0.5952057247882013
b1826,0.351366980861127
b1827,0.492176871218148
b1828,0.801917748223501
b1829,0.364527275320438
b1835,0.7805068840559404
b1838,0.2952551693330766
b1839,0.7850645164870589
b1840,0.8366354662805399
b1841,0.7337661139690463
b1842,0.5259426929273334
b1843,0.0894265984966089
b1844,0.1083740860898692
b1846,0.023861808495994
b1847,-0.0901910789709474
b1848,0.29303713039652
b1849,-0.1268095520579822
b1850,0.0659730703630262
b1851,0.1132459863089442
b1852,-0.0494649901675077
b1854,-0.0225108252126583
b1857,0.3915895773710389
b1858,0.0141593957130459
b1859,-0.0702447305992274
b1860,0.1814856632791792
b1861,0.364563423373679
b1862,0.3081352295793479
b1863,-0.0621391965460136
b1864,-0.0443957737298418
b1865,-0.092381293400029
b1866,0.642603574309165
b1867,0.2860961767116219
b1868,0.382982012355099
b1876,0.1071424235987938
b1877,0.3568516820269122
b1878,0.1570986239877015
b1879,-0.0310000380965364
b1880,0.0050631693627131
b1881,0.0002461452402634
b1882,-0.160219836081511
b1883,-0.1394287790801947
b1884,-0.0365821324107226
b1885,-0.0123053974704168
b1886,-0.3110965472912228
b1887,0.3821934515560319
b1888,-0.0209025580407649
b1889,0.0578791044910199
b1890,0.6488848853219997
b1895,0.1478914734747471
b1896,0.0816594048660157
b1897,0.1802300417111932
b1900,-0.088094076849316
b1901,-0.168057870388874
b1902,4.701988242128605
b1904,0.2153398628864145
b1905,-0.0353391206230617
b1907,-0.1921334438205973
b1909,-0.0973031495304421
b1910,0.0160639841331195
b1911,-0.0152243309794362
b1913,-0.7176562806880008
b1914,-0.2820765892032339
b1915,0.842752859342983
b1916,-0.4690461193412083
b1917,0.1506437071104356
b1918,0.1595057200934517
b1919,0.1573975478803318
b1924,-0.3044739959215438
b1925,0.7348696037339587
b1926,0.7046050487496647
b1927,1.0324695633172998
b1932,0.100835629748501
b1937,0.1614687451152827
b1944,0.0459979429864417
b1945,0.1095303835797816
b1946,0.0932113399190741
b1947,0.0060048115551693
b1948,0.0089827249704617
b1949,-0.1984482229138824
b1950,-0.0815449922986108
b1951,-0.1480244420098324
b1954,0.756233258252262
b1956,-0.0466497035632377
b1957,0.3807479752799515
b1960,0.7739736635201598
b1961,0.6436984679877821
b1967,0.8044207282088331
b1968,0.7928947646232899
b1969,0.7008124397686484
b1970,0.732551365714978
b1973,-2.2231323401087604
b1974,0.3997742187244191
b1975,0.4463504690650552
b1976,0.1183227949955011
b1977,-0.9689723759421264
b1981,-0.7046824224011211
b1982,-0.6469677497804291
b1986,0.0648348876896327
b1987,0.0477310411932621
b1988,1.008833063344906
b1989,0.612162010226062
b1991,-0.6496594297115007
b1992,-0.2101242761138935
b1993,-0.4647363460120827
b2000,-0.1895850725361913
b2009,0.9761356963068109
b2012,0.8075406746493922
b2013,0.8787570136919695
b2016,0.0856301750767181
b2017,0.3903081890473971
b2018,0.9759396117394852
b2022,0.225291847396693
b2023,0.3218414699122839
b2024,0.2965086553803951
b2025,0.1960375652583686
b2026,0.1655292953580819
b2028,0.4314455135705658
b2029,0.3444201951795838
b2037,0.9481713710479892
b2038,0.9973746900773248
b2039,0.9960564835328058
b2040,0.9968915236335266
b2041,0.9798010085990584
b2054,0.7926802419353733
b2055,0.7696741135289314
b2058,-0.662625135704278
b2059,-0.0245426251900986
b2060,-0.6078392077007557
b2061,0.1681716277838062
b2062,-0.4611034517095237
b2063,0.5181488859503435
b2065,0.3378706739783663
b2066,0.3310661797289265
b2068,0.1414823856520878
b2072,0.1682032016866984
b2073,0.4305620206097089
b2074,0.3738232027696305
b2075,0.8117639402730185
b2076,0.5816188354959266
b2077,-0.4673522128056537
b2078,-0.0665186070654453
b2079,-0.0063970935807429
b2083,0.2727363553599197
b2085,-0.4567897713496602
b2097,-0.051084977530322
b2105,0.3272019685746457
b2106,-0.0960001247339288
b2107,-0.1079926427351779
b2108,0.2958183798429359
b2109,0.1151895716820245
b2110,0.1967836563915143
b2111,0.1744831963764178
b2112,0.0042197012435615
b2113,-0.018973532306734
b2114,-0.0237963193742468
b2119,0.3293332492350745
b2120,0.4520720003028978
b2121,0.4855961124840002
b2122,-0.1058679579583057
b2123,0.3110542066294126
b2124,0.8270400077655335
b2127,0.655004850761223
b2128,-0.0464267302405495
b2129,-0.0257371836567964
b2130,-0.0535477809131715
b2131,0.0880832054024458
b2132,-0.5360286798004723
b2133,0.2831805590441308
b2143,0.6595354200003974
b2146,0.2398127524602302
b2147,0.2501493779098908
b2148,-0.3226654678556213
b2149,-0.2147693445315944
b2150,-0.1461166458586354
b2151,0.2311056179486192
b2152,0.0518367833534787
b2153,0.030237042838176
b2155,0.121359293265523
b2156,-0.9086919092614634
b2157,0.3785500216910477
b2158,0.990500216447275
b2159,-3.0043817781010813
b2162,0.3732899268589158
b2163,0.619899578655444
b2165,-0.1162319216989176
b2166,-0.0921069428953796
b2167,0.3168633345839635
b2168,0.2694170165203262
b2169,0.2795357759730844
b2171,0.2922926739119186
b2172,0.0893535012620471
b2174,-0.0579849766537908
b2178,0.2460391835279813
b2181,0.18200438250136
b2184,0.0755605507790421
b2185,-0.0655673157601564
b2188,0.9178570844331356
b2189,0.0792880557588667
b2193,0.1600008839344116
b2194,-0.3583118546496627
b2195,-0.5722241182690679
b2196,-0.3529238821064077
b2197,-0.3320813250710389
b2198,-0.4627018374904261
b2199,-0.5679600759451813
b2200,-0.3474003114265092
b2201,-0.2121022933171786
b2202,-0.3385730833223423
b2203,-0.4143102342575694
b2204,-0.1208852469260603
b2205,0.1425241602034664
b2206,-0.1116457482924521
b2207,0.1388098709218668
b2208,0.1345345452046643
b2209,0.1293385423651882
b2210,0.5264577048581179
b2211,0.2260116016184648
b2212,0.2142536316553736
b2213,0.2491114598174529
b2215,-0.133983276583898
b2216,-0.0732990199177501
b2217,-0.112194123224419
b2221,1.925685055026138
b2222,0.8040028278144901
b2223,1.939472865556827
b2224,-1.0864051559833086
b2225,0.290595359780323
b2231,0.0766541622579318
b2232,0.0515496030543246
b2234,0.0829688831074904
b2235,0.0718464763756974
b2236,-0.0526710916051282
b2237,-0.9275786101833392
b2239,0.0889536941317906
b2240,0.3109391058636528
b2241,0.2924060589294636
b2242,0.3013339475331884
b2243,0.290992866451269
b2253,0.2046835493313475
b2254,0.1371204068197536
b2255,-0.0474688816218964
b2256,0.3729718472499861
b2257,0.3890793608492962
b2258,0.1423485463512803
b2266,0.2880438277939656
b2268,0.1815268429530345
b2270,0.1309581272957744
b2271,0.215124921967595
b2273,0.1258155511381286
b2274,0.461129613395692
b2276,0.4682750754372149
b2277,0.1457876885144738
b2278,-0.1270756152721548
b2279,0.0443155590185766
b2280,0.0422399102985555
b2281,-0.1487201119804651
b2282,0.1238131602443698
b2283,-0.1811097896199867
b2284,-0.4801401155967744
b2285,-0.1168943955588076
b2286,-0.0096292485873564
b2287,-0.0813836454378942
b2288,0.1608867664255499
b2289,0.0004359598840826
b2290,0.5690376312683424
b2291,0.0592248309083354
b2293,0.2444751538987822
b2294,0.2958956662673739
b2295,0.1717671590442914
b2296,1.176997869351403
b2297,0.1338451077326963
b2298,-0.0975362500739195
b2306,-0.0437497074348461
b2307,-0.003872389879733
b2308,0.0292441762538915
b2309,-0.0483908389702635
b2310,0.177151867356728
b2311,0.0843932245182397
b2312,-0.0571574501618981
b2313,-0.0125553448788387
b2316,0.0143172216282644
b2317,0.6182030956198754
b2323,-0.0721898161458802
b2325,0.8186745146000184
b2326,0.7768768903692826
b2327,0.8560137445125316
b2328,0.7242113757982034
b2329,0.5738662020094804
b2330,0.7786560286434123
b2331,0.5943934917718954
b2332,0.0494625688134574
b2333,0.1538792954951536
b2339,0.8582577245806071
b2340,-0.6523283088911727
b2341,0.27790389280618
b2342,0.3166516344136227
b2343,0.5441965009028112
b2344,-0.0383225003370289
b2347,0.2275662434740846
b2348,0.2739806847552474
b2349,-0.0777172486602076
b2364,0.2985358395987743
b2365,0.4893779795015968
b2366,-0.1069331619846015
b2367,0.1534683899326318
b2368,0.2469563409554493
b2369,0.2309842279663938
b2370,-0.5529909199278173
b2371,0.7365502588292663
b2372,-0.203370010405635
b2373,-0.990265845692894
b2374,0.1000339619515685
b2375,0.7413541908684788
b2378,0.8190024983900124
b2379,-0.8058780010344916
b2380,0.5797363481714778
b2381,-0.0318637055406953
b2382,0.1865468498980565
b2388,-0.4835144848936882
b2392,0.6393466978639579
b2393,0.1605115266875585
b2396,0.0039668825683676
b2397,0.0790882296077279
b2399,0.1936740813680125
b2400,-0.0164124639906309
b2401,-0.0477826614456808
b2402,-0.0212025680911054
b2403,0.0091078369104768
b2404,0.0410741818891217
b2405,-0.8873554861953153
b2406,-0.3600295206517703
b2407,-0.0454408329200112
b2412,0.5049387735385099
b2414,0.0210285486798033
b2415,0.1303324782261837
b2416,0.1327376424530389
b2417,0.1266015194386463
b2418,0.502828191034066
b2419,0.0899403042071783
b2420,0.551085562852835
b2421,0.1395998296902202
b2422,0.5253935745570588
b2423,0.261082329970226
b2424,0.2574627791820164
b2425,0.2313550812420088
b2427,-0.0410580193103528
b2428,0.4533463911559353
b2429,0.4649981907111011
b2430,-0.2755104837766671
b2431,0.9562176028766376
b2432,0.652669905899237
b2435,0.3111194031260654
b2436,-0.1398286950648889
b2451,0.2076979460196684
b2452,0.0806643976056446
b2457,-0.5307143497057231
b2458,-0.5391246135127292
b2459,-0.3462381243869051
b2460,-0.392371988877145
b2461,-0.3821927990565211
b2462,0.1648933914187394
b2464,0.5522843300527996
b2465,0.4549247580877947
b2468,0.2153167153317467
b2469,0.0784119908953835
b2470,0.090430380165117
b2471,0.0950494436990124
b2472,0.0157119077960514
b2476,0.0419840678723914
b2477,0.0656846222650787
b2478,-0.0624383280894415
b2479,0.0697826462603623
b2480,-0.0410049296903579
b2481,-0.1803730019222607
b2482,-0.5338618253127899
b2483,0.3349177631033528
b2484,-0.2054035124698329
b2485,0.3171672392442637
b2486,0.322446424324499
b2487,0.1588811396592995
b2488,0.0723009145606483
b2489,-0.3204030985433578
b2490,0.2415894560032528
b2491,-0.2981658640669211
b2492,0.3488108992698898
b2494,0.3847105381242539
b2495,0.8609545064109957
b2497,0.0509466772193851
b2498,0.0611476287427747
b2499,-0.0613176966958709
b2500,0.0494538868052612
b2501,0.0421447168346409
b2502,0.2979328533753469
b2503,0.0010761776310135
b2504,-1.0654018594134511
b2505,0.5334983441508252
b2506,0.0468637628176855
b2507,0.1019762426260168
b2508,0.1306373714202083
b2509,0.2772742143845874
b2511,0.9026862905343244
b2512,1.0093997182858248
b2514,-0.0679203305377268
b2518,0.2226916400741302
b2524,-0.1292634044732387
b2525,-0.1126920615500735
b2526,-0.0894878215107918
b2527,-0.0920711587162759
b2528,0.1526746667645623
b2529,0.1099615467463483
b2530,0.0295175075681379
b2531,0.1862835883251432
b2535,0.6401779367289185
b2537,0.1514075609549971
b2538,0.0652213119287647
b2539,0.0645226558313477
b2540,0.4221477113171684
b2541,0.0156581637764593
b2542,-0.0032960703558078
b2551,-0.0444939566276116
b2552,0.0532978078949358
b2553,-0.0037739210746639
b2554,0.2883868215682163
b2556,0.213649553583702
b2557,-0.0369354942431975
b2558,-0.0749016081363476
b2559,0.1472074362702018
b2560,0.2711146137943435
b2562,0.5589808541203216
b2563,-0.0256427935184259
b2564,0.1337035376303721
b2565,-0.0576891658967094
b2566,-0.072559071539545
b2567,-0.0975642472515813
b2568,0.9049313457937448
b2569,0.9058860777388664
b2570,0.1952253129247411
b2571,0.1602006716855592
b2572,-0.2781375755104472
b2573,0.038064493547995
b2574,-0.0357742675158584
b2579,0.0748375681733709
b2580,0.0368881848149165
b2581,0.6168293873693989
b2582,1.0722879065003574
b2583,0.3258978665866889
b2584,0.7413074206234134
b2585,0.111373765488457
b2587,-0.0022056891025178
b2588,0.5813729680100902
b2591,0.9381582285429928
b2592,0.035838089728382
b2595,0.8673320104410291
b2597,0.4462131655222079
b2598,0.5645418428646731
b2599,0.3421777893762288
b2600,-1.872410636591712
b2601,-1.723624816953803
b2602,0.0545995408116157
b2603,-0.6869192708223
b2604,-0.6139702302597247
b2605,-0.2366897556326223
b2606,-0.0379080095071752
b2607,-0.0473773550245283
b2608,-0.050368664338767
b2609,-0.0456727553051196
b2614,0.2791634829280913
b2616,0.2637444784583455
b2617,0.3628493137399435
b2621,0.9524821958467016
b2622,0.3767154867247709
b2625,0.1663843872781583
b2627,0.4035906681184882
b2628,0.8013075441875559
b2630,0.205176337967001
b2631,-1.8376073259253776
b2647,0.1094896975295926
b2652,-0.0023186786452843
b2659,0.1471168957473463
b2660,0.0392338377093464
b2661,-0.1115729370484089
b2662,0.2059273342002876
b2663,-0.1319881322104923
b2665,0.6629333293560291
b2666,0.8426767233316401
b2667,0.447277929150321
b2668,0.7359346376761363
b2669,0.12031372517547
b2670,-0.0563356351927037
b2671,0.1817155895168932
b2672,0.098373469419872
b2673,0.3884944305108989
b2674,0.3996696113384528
b2675,0.122390559844335
b2676,0.346593040912236
b2677,-0.2268225688747994
b2678,-0.210451629349034
b2679,1.49344809870931
b2682,0.8964345783909559
b2683,0.9122352258922742
b2684,-0.1950569521762011
b2685,0.2012715751721255
b2686,0.2341687118389143
b2687,0.348710895289707
b2691,-0.0016889385514522
b2692,-0.0603762417491497
b2693,-0.0719103132503828
b2694,-0.1129092078582758
b2695,-0.117785302555709
b2696,-0.1459662905323579
b2697,0.6145100917133004
b2698,0.2356650118986234
b2699,0.0720984937744852
b2702,0.232220899459027
b2703,0.135141931458699
b2704,0.0812382547341898
b2705,0.0832843035705324
b2706,0.0844151404242944
b2707,-0.4365631409116535
b2708,0.0428529346875083
b2709,0.0007763305458799
b2710,-0.0414187056870785
b2711,0.1776193734364626
b2712,-0.0741952586556602
b2713,-0.4317697819145107
b2715,0.3554254443141748
b2716,0.3670784966060926
b2717,0.0305152555446647
b2718,-0.2573132904018251
b2719,-0.2705782792802204
b2720,0.447258776558859
b2721,-0.585453526987931
b2722,0.036735218617423
b2723,0.4522431269819104
b2724,-0.4514975260056105
b2725,0.4271622417352504
b2726,0.3656340194278272
b2727,0.4091594476051757
b2728,0.6744795950545007
b2729,0.1698254079047737
b2730,0.1814281452554209
b2731,0.541493197499369
b2732,0.9360606367032214
b2733,0.7683867311889652
b2734,0.5002998152661792
b2736,0.029500546035416
b2737,-0.0771305705064823
b2741,-0.3821757091298426
b2742,-0.7059501716571857
b2743,0.0951432442001137
b2744,-0.0291465566876595
b2746,0.8916560724423702
b2747,0.8546838168123795
b2750,0.1846958202074588
b2751,-0.1441919983310702
b2752,0.3166663786726919
b2754,1.2416169710176914
b2755,-0.214508296592485
b2756,0.501327377520537
b2757,0.1344142195724924
b2758,0.3667915178566742
b2759,0.1989273230686968
b2760,0.2836990466942629
b2761,0.7537975095570565
b2762,0.0867206675195644
b2763,0.0100673695762197
b2764,0.4234391086523912
b2765,0.7566315600625306
b2767,0.1071427201077004
b2768,0.3371820741693341
b2771,0.60629226868989
b2774,-0.2237251838079234
b2776,0.0813353313316589
b2777,0.7152967047024701
b2779,0.4772128760104094
b2780,0.571086932730521
b2781,0.1838985326870196
b2782,0.1114380645145261
b2783,0.1451982661130415
b2784,0.0862097683908888
b2787,0.0481958167526752
b2788,0.7604244000289282
b2789,0.163423556277216
b2794,0.8676538897782929
b2795,0.1714302669050766
b2796,0.3081883668787853
b2797,0.400853914630844
b2799,0.7414057667687052
b2800,0.4628511567870086
b2801,0.6839652627533184
b2802,0.330057421621397
b2803,-0.0282076975467325
b2804,0.0379505488507609
b2805,0.1344034836972912
b2806,0.7831662771207636
b2808,0.3570952420417985
b2813,0.1792706033461638
b2814,-0.1164679259347252
b2815,-0.0896082919374754
b2816,0.1825882161485924
b2817,0.5634577440991875
b2818,-0.0122973860928977
b2819,0.023896725786551
b2820,0.014573346608118
b2821,-0.4695448068564551
b2822,0.2099085127949863
b2823,0.7241003762383985
b2824,0.7160396867888265
b2825,0.3055978391915183
b2826,0.6122474473365633
b2827,-0.1124655641988915
b2828,-0.0695665292698704
b2833,0.0189785762049246
b2837,-0.0483257151593873
b2838,0.3656572717328047
b2839,0.0096302798223861
b2840,-0.4646091932984842
b2841,-0.5454388855856009
b2843,0.1792585330253255
b2844,-0.0565324649482131
b2845,0.6240480634037812
b2846,0.4933443031146234
b2848,0.3895023310857567
b2849,0.1899494645616439
b2851,0.3159644239085428
b2852,-0.1302452900636855
b2864,0.1088947673181421
b2866,-0.5934712000920491
b2867,-0.6149850833343998
b2868,-0.5062965293247431
b2870,-0.1379627033885215
b2875,0.0855432365880089
b2878,-0.1589548286353123
b2879,0.0332273571313128
b2890,0.1848183858612873
b2891,0.8529347057738226
b2892,-1.0148495661579524
b2893,0.1590782080157848
b2894,0.075001471936976
b2895,-3.393042876688784
b2903,-0.3932175979622913
b2904,-0.1682203427036099
b2905,-0.2467678762391876
b2906,-0.0706579607556056
b2907,0.0698391459401862
b2908,0.1278440937739131
b2909,-0.0977596777850668
b2911,0.8044442305214448
b2912,-0.0409310022346244
b2913,-0.2300003654027203
b2914,0.6040496924775355
b2916,-0.2480747351999755
b2917,0.4072629116883169
b2918,0.2616973733777372
b2919,-0.1864468009242361
b2920,0.1723904648008383
b2921,0.56628334326042
b2922,0.0205289926476176
b2923,-1.3689542349490202
b2924,0.4190248657949719
b2925,0.6038375979978379
b2926,0.3780947667911246
b2927,0.5776352946479296
b2928,0.8007141322141436
b2929,0.848151633669074
b2930,0.3560384655499244
b2933,0.0898141924497177
b2934,0.0490218931710331
b2936,0.5037660823253429
b2937,-0.0286764097065064
b2938,-0.1980546386720434
b2942,0.1765866154262666
b2943,0.1003656164537337
b2954,0.5720589877618787
b2955,0.6035895071547001
b2957,-0.7601534315795875
b2958,0.9288187711395838
b2961,0.1416149762637574
b2962,0.0879851403397414
b2963,0.0384398582148151
b2964,0.1321358074422245
b2965,0.1610628883335261
b2967,0.4443944613779332
b2970,0.8316619153259471
b2971,0.785709463661069
b2975,-0.3527787034832703
b2976,0.1746206147111667
b2977,0.1344065351178716
b2979,-0.8666276580138796
b2980,0.2241531355095449
b2984,0.8012173561529157
b2985,0.6769271222131363
b2986,0.9711515704471156
b2987,1.344592308196714
b2990,0.0466389730067865
b2991,0.1017771078132008
b2992,0.0781335433876667
b2993,0.1011342641146326
b2994,0.0768835278599734
b2995,0.066480115405006
b2996,-0.0044261062834692
b2997,0.0074824547724866
b3005,0.2542845165414439
b3006,0.3673336311593198
b3008,0.1927271303907696
b3010,0.7007682760063593
b3011,-0.099072724783913
b3012,1.0888867442582797
b3013,0.4300131458832623
b3021,1.1607552145679747
b3022,0.3960952872209594
b3023,0.3113236392903958
b3024,0.2031865969004639
b3025,0.0992317335111887
b3026,0.1176526869808446
b3027,0.7716311006489659
b3028,0.7335618829326861
b3029,0.0742050206442047
b3030,0.2441235714896174
b3031,0.2437283543644944
b3032,0.0943694834666823
b3033,0.1042541638913016
b3034,0.2232479921374054
b3035,0.7227811632307892
b3037,0.7395826814754265
b3038,0.7657812374186689
b3039,0.9531874703377168
b3043,0.5044001612450137
b3045,0.2913066679012168
b3046,0.2837037090883431
b3047,0.0109598235114797
b3048,0.0980913239991388
b3049,0.5126974880938096
b3053,0.7805956358595257
b3054,0.9181948005520576
b3055,0.5382237101063244
b3056,0.4831850986468348
b3057,0.7429321214439574
b3060,0.3059168077329584
b3061,0.8916133549457456
b3062,0.6343647493096289
b3063,-0.4548549097742565
b3065,-0.0193581225301507
b3066,-0.0287980759064314
b3067,0.9030422334567686
b3069,0.2429848108330541
b3070,-0.2493002357370139
b3071,0.4800534644779122
b3072,-0.0206094976510563
b3073,-0.2311944858517161
b3074,0.2417388098750544
b3076,-0.029243125529726
b3077,-0.0827258554450626
b3078,0.2566553424156893
b3081,0.5120658172728842
b3082,-0.0054828153774872
b3083,0.0958000748984123
b3089,0.102839753105401
b3090,0.1704590852161101
b3091,-0.5126636078934151
b3092,-0.4598070194814768
b3093,-0.6725449913297485
b3094,-0.002442175398462
b3095,1.059925527701433
b3096,0.9354100498427992
b3101,0.2196008931161879
b3104,0.466829781402505
b3106,-0.0672105158205422
b3107,-0.1599050100675982
b3110,0.6295399004253693
b3120,0.0543677184077667
b3121,0.5276422544463523
b3123,0.907410185865759
b3124,0.3677701705422241
b3125,0.1670584200502823
b3126,-0.0270774336327447
b3127,0.2072055174173907
b3128,0.4179287389655459
b3129,0.4345461773652321
b3130,-0.197914364749414
b3131,0.2260295258997761
b3132,0.0595083443027776
b3133,0.1524139093064237
b3134,0.1406291354136764
b3135,0.1548805668998453
b3136,0.2412142839000833
b3137,0.0639027766467137
b3138,0.7508352597407485
